left_sensor,front_sensor,right_sensor,left_motor,right_motor
0.014956547452603736,0.39523039487483047,0.8390106427936024,0.8,0.4
0.010675815698716548,0.4912799780836927,0.8471977301082552,0.2,0.8
0.007807094380912854,0.3896382604716386,0.8305021756294263,0.8,0.4
0,0.466232119829623,0.8556968777335106,0.2,0.8
0.01941645539052984,0.3697312965419978,0.8194822508486171,0.8,0.4
0.010588532582813712,0.4532364329835398,0.8220795591659334,0.2,0.8
0,0.33572001649827216,0.8215980609477321,0.8,0.4
0,0.4221851903716685,0.8595362607119551,0.2,0.8
0.008883527263888222,0.3041327643820288,0.8323467402217838,0.8,0.4
0.0022666299661201796,0.3998422867307636,0.86000738044933,0.8,0.4
0.009237917495062965,0.4759457124961063,0.8476675874975771,0.2,0.8
0.012038717550703213,0.3439192636040002,0.8470804480002256,0.8,0.4
0,0.4319479306810591,0.8381452493012269,0.2,0.8
0,0.3151572814836168,0.856536318828677,0.8,0.4
0.0013408053846203083,0.4197226468573233,0.8629872729279727,0.2,0.8
0.015820398207041706,0.29550456619097115,0.8398200445115603,0.8,0.4
0,0.37958096789794604,0.8389855254954323,0.8,0.4
0,0.4785549528504202,0.850739727084488,0.2,0.8
0,0.37570581348147125,0.8630925792962417,0.8,0.4
0,0.4487655160296331,0.8526577996069564,0.2,0.8
0,0.3263895534716177,0.8656949828017698,0.8,0.4
0.015579988537168524,0.4240675264129151,0.8528262627371577,0.2,0.8
0.019262423782361298,0.2817959238435332,0.835974437031973,0.8,0.4
0,0.3960426257938169,0.8631177893412507,0.8,0.4
0,0.45991152052366774,0.8725684231072057,0.2,0.8
0.006413591503814337,0.36486819204300347,0.8559434931130938,0.8,0.4
0,0.4330330123121597,0.8702207412922269,0.2,0.8
0,0.2988457354358906,0.8651740068391127,0.8,0.4
0,0.43073058989783364,0.8620082229411583,0.2,0.8
0,0.25778492482645593,0.8446054139494797,0.8,0.4
0.015733609615801277,0.38447211968984857,0.8629033643355184,0.8,0.4
0.0041624227480774635,0.4595001711583428,0.8511556477024675,0.2,0.8
0.0121673076686304,0.34210290397604465,0.8633241162223044,0.8,0.4
0,0.45403744279230346,0.8650692091189517,0.2,0.8
0.015870271388057636,0.2966348178930187,0.8642206918251096,0.8,0.4
0.0012036042813848083,0.4099841169170817,0.8574703737178546,0.2,0.8
0,0.23710214502858432,0.876233489037875,0.8,0.4
0.0018039668399605253,0.3471756967804306,0.878225278083594,0.8,0.4
0,0.4807593780073053,0.8675814214523052,0.2,0.8
0.0009480604428442028,0.30896861947988813,0.881192026550319,0.8,0.4
0,0.42305204511909594,0.879618456254448,0.2,0.8
0.010442794369922764,0.26128182486377777,0.8632706426710063,0.8,0.4
0.013163702458458531,0.3788392753746957,0.8658932288892077,0.8,0.4
0,0.4992962068839467,0.8895954320923519,0.2,0.8
0.011330512289137253,0.3383997285054868,0.8711557340355739,0.8,0.4
0.019519836818265756,0.4500116328369841,0.8874702464759012,0.2,0.8
0.012235187677893274,0.31320835241388334,0.8958475372707521,0.8,0.4
0,0.43960894051626587,0.8699090025386325,0.2,0.8
0,0.2240146106713205,0.8884749184821026,0.8,0.4
0,0.3979219616552768,0.875025532061909,0.8,0.4
0.011995519772246482,0.4892356059792563,0.8823553017005504,0.2,0.8
0,0.33862528689283256,0.8658993745977779,0.8,0.4
0.01588060928153569,0.43140610183355416,0.8759320938743418,0.2,0.8
0.0033012057374737815,0.27124564973697574,0.9007499612066302,0.8,0.4
0.012012787210337082,0.3973321168996331,0.8999009487274905,0.8,0.4
0,0.510981510750095,0.8858964771060445,0.2,0.8
0.012287096463998604,0.343834042848628,0.8881776499439726,0.8,0.4
0,0.46775101022786075,0.8958659095431553,0.2,0.8
0,0.2885808707008879,0.903262847931089,0.8,0.4
0,0.4385936570034353,0.8906549519350246,0.2,0.8
0,0.22216989075229737,0.890146695614844,0.8,0.4
0,0.38337562625413885,0.8817963437700841,0.8,0.4
0,0.4891191779008548,0.9114136264278009,0.2,0.8
0.015191069470671208,0.32979739259452734,0.9082999944423372,0.8,0.4
0.012279668717592982,0.4617292464515522,0.9182091493538729,0.2,0.8
0,0.27341072198207983,0.8861786531505997,0.8,0.4
0,0.4315424469906345,0.8829267869275524,0.2,0.8
0,0.17426648618469132,0.8873410980481546,0.8,0.4
0,0.3656353196147066,0.9130712334814282,0.8,0.4
0,0.49433431734856004,0.911421661915776,0.2,0.8
0.010811103573514124,0.2880436204180544,0.9125840923883382,0.8,0.4
0.0027392264388945084,0.45431550385656005,0.8902029748230031,0.2,0.8
0.01757906345197027,0.19051207333858278,0.9058825639924537,0.8,0.4
0.018068319378905854,0.40313551669308434,0.9119615114654612,0.2,0.8
0,0.06928984451948551,0.8833965931542915,0.8,0.4
0.0019174236001811458,0.32289055943729844,0.9122411265617563,0.8,0.4
0.018136986486164994,0.4776979244805257,0.9103835166892631,0.2,0.8
0,0.24404365108614368,0.8863263667868218,0.8,0.4
0,0.4104829910188467,0.8875259163609408,0.2,0.8
0,0.08889233698491086,0.893361703005891,0.8,0.4
0,0.3284745760336899,0.9057158470014177,0.8,0.4
0.012348553060823348,0.48475330061217436,0.9044421292683186,0.2,0.8
0,0.24313104288191362,0.8886773078276136,0.8,0.4
0.0008636242465173034,0.4198840429000123,0.8988740155183058,0.2,0.8
0.000978603895599818,0.1220941280557127,0.9208405543666619,0.8,0.4
0.0010983359732729576,0.36135807657264274,0.8961840805122722,0.8,0.4
0.014530547222814823,0.5136940175922249,0.8965734253474885,0.2,0.8
0,0.2812652417351144,0.8966812313476203,0.8,0.4
0,0.445501285497032,0.9294990632527836,0.2,0.8
0,0.1806141029001056,0.8963984732238144,0.8,0.4
0.004644239743503902,0.39615218336638536,0.9226723310051401,0.8,0.4
0.0046570604007822244,0.5386488337769787,0.917784961577676,0.2,0.8
0.018800559091787825,0.31292064294855054,0.9007862913813789,0.8,0.4
0,0.48863889938498073,0.9074244077493303,0.2,0.8
0.0022558420037661828,0.20875254202008892,0.9089367963460889,0.8,0.4
0,0.43918170041772464,0.9352907896583272,0.2,0.8
0.00854029069040824,0.06019780949137989,0.9268278909257402,0.8,0.4
0.013231814334773249,0.3700308764839851,0.9082250938962938,0.8,0.4
0.005934106600127848,0.49579771872871375,0.9332925957199536,0.2,0.8
0.015696673927848386,0.2620705345718377,0.9352368190641489,0.8,0.4
0,0.46191524948217183,0.9097908430586394,0.2,0.8
0,0.11973313934420668,0.9205477033591088,0.8,0.4
0.01064339918707017,0.3946768400799549,0.9025076176767689,0.8,0.4
0,0.5490579654166778,0.9299975807979841,0.2,0.8
0.006702513945989915,0.2720169124275987,0.9274808335133721,0.8,0.4
0,0.4750429943760752,0.9416006278854565,0.2,0.8
0,0.14966628063626597,0.9299587896951815,0.8,0.4
0.013207504431637433,0.421972489769326,0.9054239237530552,0.2,0.8
0.009786309798321374,0,0.907660194803621,0.8,0.4
0,0.31706205044167995,0.9280727538023172,0.8,0.4
0,0.5044646623292406,0.9287597658782943,0.2,0.8
0,0.17955328261681794,0.9201907556429706,0.8,0.4
0,0.4516745139721837,0.9406413978433393,0.2,0.8
0.00149155305502649,0,0.938439308791709,0.8,0.4
0.008011215023690843,0.3483365363535011,0.9147025886413707,0.8,0.4
0.016411078087628202,0.535494249869313,0.9232251977693513,0.2,0.8
0.016576659656612678,0.20636627875992355,0.9271605557445863,0.8,0.4
0,0.47851865929150184,0.9107737334525788,0.2,0.8
0.004672122277636057,0.03335782228531785,0.9241903745386624,0.8,0.4
0.007677053442095592,0.3700762352439484,0.9485600699010572,0.8,0.4
0.019187591758906494,0.5546343644862742,0.9241532275868626,0.2,0.8
0,0.2574240581518257,0.9237453123651386,0.8,0.4
0,0.4945123408943425,0.9267226467240723,0.2,0.8
0,0.07377702156471094,0.922877050517404,0.8,0.4
0,0.3921196289098373,0.928269670016993,0.8,0.4
0,0.5630909544158939,0.9295092578819584,0.2,0.8
0.008481726559948072,0.2928351241352654,0.937713107111275,0.8,0.4
0,0.5239141029399348,0.9450909788308774,0.2,0.8
0.012372244880917534,0.09442594113829131,0.930646617585852,0.8,0.4
0.004605357393592385,0.4193092414494776,0.9315195490595841,0.2,0.8
0,0.01127113629614156,0.9314485503484142,0.8,0.4
0,0.3074316958276321,0.9423141014426024,0.8,0.4
0,0.5110988512744729,0.9422757505381756,0.2,0.8
0,0.14880094141401468,0.9299032240961923,0.8,0.4
0.007073482315109254,0.4466487900623461,0.9234885532811544,0.2,0.8
0.0005847673571439047,0,0.9294626381991037,0.8,0.4
0.008563222647360293,0.33764260238868044,0.9414919691018859,0.8,0.4
0,0.538694079838363,0.9414654988108769,0.2,0.8
0,0.16022705588084507,0.9256278023227531,0.8,0.4
0,0.48159900236379105,0.9268193205700728,0.2,0.8
0,0,0.9304996591647766,0.8,0.4
0,0.35446042628908847,0.9498307824335981,0.8,0.4
0.018531765394813816,0.5588760559878612,0.939504589327071,0.2,0.8
0,0.22978337511018074,0.9421347366725581,0.8,0.4
0.0118576377097681,0.49710651410645645,0.9546854069999058,0.2,0.8
0.008155641707510156,0,0.9544267725989262,0.8,0.4
0,0.3858438823538101,0.9479157109602242,0.8,0.4
0,0.5782558196619629,0.963136090346585,0.2,0.8
0,0.24039010721331522,0.9556938774943547,0.8,0.4
0,0.5030905318390132,0.9519334310722447,0.2,0.8
0.005751938840164533,0.0028935938703675557,0.9534107067535693,0.8,0.4
0,0.44312820964817656,0.9644951704172464,0.2,0.8
0,0,0.9450658888794862,0.8,0.4
0.016008653008548677,0.2778825204050092,0.9399998951265003,0.8,0.4
0.01542291442550672,0.557392884310108,0.9599687492997602,0.2,0.8
0,0.0182276307485275,0.9252982166616668,0.8,0.4
0.0015459926243067273,0.432589613031015,0.9675088753814591,0.2,0.8
0.015094717058847452,0,0.9541585150263036,0.8,0.4
0.00889665063137374,0.2897332891575339,0.9453516682399783,0.8,0.4
0.010275116411010043,0.5575706151496926,0.9412151243684009,0.2,0.8
0.018472556053369806,0.0642874743226009,0.9545351688487227,0.8,0.4
0,0.48058602419264346,0.9324966813506097,0.2,0.8
0.010603354375311996,0,0.9664138511617063,0.8,0.4
0.006546548873644854,0.3356870048975854,0.9469019634851624,0.8,0.4
0.018092237571313164,0.560671854452907,0.9468072985641511,0.2,0.8
0.011295158215494133,0.07764564721558057,0.9504271773443392,0.8,0.4
0.0006176992103841053,0.5052103500103657,0.9710510275084159,0.2,0.8
0.004039807385920868,0.017539037640612255,0.945196478223079,0.8,0.4
0.0005628137213938393,0.3522108068463705,0.9570852192710511,0.8,0.4
0.019193867592783336,0.5827790628115587,0.9517370795695408,0.2,0.8
0,0.1310777684163779,0.9517707305047998,0.8,0.4
0,0.5314914235768784,0.9432569249808017,0.2,0.8
0.01861506118613598,0,0.9568108359037809,0.8,0.4
0.015276616375394191,0.38057501608953725,0.9662288992913074,0.8,0.4
0.0008453730755402997,0.6115243502343245,0.9710451143630807,0.2,0.8
0.006763403003289228,0.1594562411309467,0.9694126403488765,0.8,0.4
0,0.5391001846803105,0.9409137357130303,0.2,0.8
0.01277880499661226,0.01320063183798047,0.9417720332461165,0.8,0.4
0,0.42127987420479096,0.9686777920575944,0.2,0.8
0.005398060386369551,0.012683857306449994,0.9685296191259399,0.8,0.4
0.016419834648595432,0.19887520514216017,0.9566562877285141,0.8,0.4
0,0.5614614368829451,0.9766513601530887,0.2,0.8
0,0,0.969338363479244,0.8,0.4
0,0.4614568267200618,0.9444043797885767,0.2,0.8
0.00932125890281239,0.0018522080228940696,0.9616446598592866,0.8,0.4
0.0006277998571882111,0.2518460421827265,0.9788769317636092,0.8,0.4
0,0.5934716527906579,0.9410856751221768,0.2,0.8
0,0.02415980731490229,0.9597444492160506,0.8,0.4
0,0.4657606270073887,0.9476229009241628,0.2,0.8
0,0.02511269230959451,0.9612216445814965,0.8,0.4
0.005403893271651666,0.25953224279245735,0.9735250409265483,0.8,0.4
0,0.6072196640798616,0.9722247019664647,0.2,0.8
0.013708903934689511,0.039351240770194994,0.9432068182029013,0.8,0.4
0.01873374889216523,0.4956555854797218,0.9692070556279831,0.2,0.8
0.010758035978104315,0.07513490800419517,0.9706000430870497,0.8,0.4
0,0.27646645755988036,0.9694933665376533,0.8,0.4
0,0.6236524153811045,0.9731274320721953,0.2,0.8
0,0.09263393131693894,0.9485289733591806,0.8,0.4
0,0.49116900615688197,0.9459929905765017,0.2,0.8
0.011783551701831155,0.07863424816357739,0.9560599655807596,0.8,0.4
0,0.32377002206751665,0.967517591477015,0.8,0.4
0.009772365864082845,0.6264870510975491,0.9667804326501882,0.2,0.8
0.015391710535579323,0.10419920469235976,0.9554599884460687,0.8,0.4
0,0.5096272333238608,0.9829356291995168,0.2,0.8
0.013452922190933757,0.12273661136221806,0.9846910504319891,0.8,0.4
0,0.36921374654761535,0.9836230327513108,0.8,0.4
0.025323956777069428,0.6525990944412471,0.9718448231907754,0.2,0.8
0.0017173383056821694,0.14553342359170457,0.9723878860845664,0.8,0.4
0.03636914783970016,0.5541599024079504,0.9661382060320647,0.2,0.8
0.020388042127300776,0.15711941159596104,0.9580137920890462,0.8,0.4
0.044801638395295024,0.378636945378667,0.9641060040756605,0.8,0.4
0.05847204502508907,0.6580312215536284,0.9456002378535001,0.2,0.8
0.053267474167071824,0.16408392719438925,0.9563817227392771,0.8,0.4
0.07769955596614302,0.552870265565715,0.9453670832105746,0.2,0.8
0.0630312256221706,0.15256960165021555,0.9545338425151852,0.8,0.4
0.09373627814945935,0.4095422638862964,0.9672619247935244,0.2,0.8
0.05473299902511478,0.18828210303504028,0.9722648163443509,0.8,0.4
0.06996049547598211,0.1840973736443441,0.9660568206245025,0.8,0.4
0.11054166203235186,0.5904994742384891,0.9874752953337215,0.2,0.8
0.08004021367384198,0.21835189411619269,0.9701795997243282,0.8,0.4
0.10800322935226626,0.422351040350815,0.9521920618078106,0.2,0.8
0.11487399783471558,0.21956839212760298,0.949580646028825,0.8,0.4
0.11794023259027026,0.21898260957351204,0.9669843697045876,0.8,0.4
0.1440595100151347,0.5933907258645591,0.9745325344301775,0.2,0.8
0.11055616648820271,0.24103678672635784,0.9689797704682312,0.8,0.4
0.11659000822449203,0.428815595526982,0.9871636878116021,0.2,0.8
0.13349186277059294,0.22377202947099128,0.9840184405172602,0.8,0.4
0.1279561910325366,0.24793630717773907,0.9799798221009406,0.8,0.4
0.16986712853514585,0.6153101045084169,0.9835031440608629,0.2,0.8
0.13383378384565003,0.25966116541457634,0.9769335000883685,0.8,0.4
0.17125793917800355,0.44532565883285236,0.9601766436572613,0.2,0.8
0.1708020245523957,0.2468732273540497,0.9810785868507516,0.8,0.4
0.17480364640529783,0.25573577525305335,0.975625290617308,0.8,0.4
0.19083072610278906,0.6120401330808968,0.987178672225546,0.2,0.8
0.20322502868145853,0.2924053876001729,0.9750857443012818,0.8,0.4
0.20604247586621285,0.4717831522518418,0.9673986844789766,0.2,0.8
0.20833810170610084,0.30816526328003835,0.9856710941755108,0.8,0.4
0.21863605573448722,0.30252625424600377,0.9880324571484046,0.8,0.4
0.23265444504699379,0.6426071860255852,0.9523898551007206,0.2,0.8
0.21319771743792745,0.30589656091444506,0.9785169729753435,0.8,0.4
0.22992179661542914,0.5009100331434825,0.9505600059956129,0.2,0.8
0.2364977399270975,0.31173300049652,0.9662689468303742,0.8,0.4
0.2535400319043567,0.32273554372947855,0.9789241858927303,0.8,0.4
0.26548358681697654,0.6378287569898866,0.9832616600102295,0.2,0.8
0.2612010763804745,0.3556851914881548,0.9710639165692346,0.8,0.4
0.2647170808554424,0.5058151905438208,0.9894488786399772,0.2,0.8
0.2616244131884122,0.35967868694077,0.9575695735399141,0.8,0.4
0.28354126422524856,0.36638768214982503,0.9597362890736594,0.8,0.4
0.2976844008001181,0.6482651338945937,0.9619467215126134,0.2,0.8
0.2759167684835154,0.37115010332010046,0.9882424941813152,0.8,0.4
0.29239067895748905,0.5357360356616614,0.9715705057767171,0.2,0.8
0.2887670366254894,0.38654991259529775,0.9706806838122453,0.8,0.4
0.2973901162661163,0.3652213825675496,0.977769665605442,0.8,0.4
0.30153021898922083,0.6793561845008569,0.9691525412214604,0.2,0.8
0.3164847038957325,0.3877108526984237,0.9759201826370555,0.8,0.4
0.31499317643831065,0.5694998504914934,0.9632725394184793,0.2,0.8
0.3183923634913829,0.41612438043569455,0.9711206134145028,0.2,0.8
0.3115131130627104,0.40099612607310026,0.9531588672821932,0.2,0.8
0.3057786264028217,0.39910136633792587,0.9581310197972924,0.8,0.4
0.3378854063478567,0.4123590697776302,0.9764421758323949,0.2,0.8
0.2958628621881383,0.41995528713940683,0.9601031726019338,0.2,0.8
0.3207962892865937,0.406729736021216,0.9540234918430166,0.2,0.8
0.2947454426090834,0.41400095021548045,0.9641905173157584,0.2,0.8
0.2735314966076942,0.4364148668789762,0.9550694216707666,0.2,0.8
0.28040197973851233,0.4406962437879153,0.9642742902763778,0.2,0.8
0.2586705801945168,0.42516725855151805,0.9445646845485829,0.2,0.8
0.25021671164191683,0.43094190954890393,0.9086256026542879,0.2,0.8
0.25171435228545025,0.43699370185992814,0.921872063375599,0.2,0.8
0.21725710842916007,0.4453605613146135,0.8843442747556985,0.2,0.8
0.21158198177857432,0.4153786944966327,0.8645754823112431,0.2,0.8
0.16903642982320755,0.43353208376970603,0.7853564793011965,0.2,0.8
0.16378053049044897,0.4184932880934018,0.7248615498859615,0.2,0.8
0.11135920156864826,0.42817714468484647,0.5493742219837083,0.2,0.8
0.08623645210146774,0.41444231203909715,0.4872274345695651,0.2,0.8
0.05638313247416392,0.42212981338245376,0.5093377657159075,0.2,0.8
0.036903963679619164,0.43929013789024635,0.5095459000127038,0.2,0.8
0,0.4207755701225307,0.49620883555740886,0.2,0.8
0.0010426013779962773,0.3892844745091251,0.5148994142041863,0.8,0.4
0,0.43912397036073697,0.4951512526070852,0.2,0.8
0,0.4252454331326281,0.513662098684448,0.2,0.8
0,0.41967848137208297,0.5308010169107437,0.2,0.8
0.004257816803388107,0.39661053975224353,0.5163817617255909,0.8,0.4
0,0.399578322493053,0.5105328980195887,0.8,0.4
0.0022728186656027355,0.4223359782677899,0.5488035659672997,0.2,0.8
0,0.4399811391700469,0.5202131324357064,0.2,0.8
0,0.4213068443850712,0.5471971928526254,0.2,0.8
0.016416622744064992,0.4107374412076469,0.5390417879367969,0.2,0.8
0.008030115372487618,0.39985545289784985,0.524727315326529,0.8,0.4
0.005405077218426445,0.4188578016797117,0.5339792734066724,0.2,0.8
0,0.4095796985479257,0.5432754899018241,0.2,0.8
0.3045586838327204,0.40361290567442454,0.5555872719775166,0.2,0.8
0.32236182492184146,0.37916792360729057,0.5516488142594046,0.8,0.4
0.3455891099288566,0.3983193842822264,0.5687807141939265,0.8,0.4
0,0.42071783238928706,0.5707216518590286,0.2,0.8
0.32980785689708375,0.4030665042918112,0.561358085061312,0.2,0.8
0.3409698448886767,0.3763946697417072,0.5615108945767137,0.8,0.4
0.3614434833635779,0.4020332447353301,0.5648754711082519,0.2,0.8
0.3460024508992064,0.36782831607601585,0.5738905853257285,0.8,0.4
0.3581782654954213,0.3876474921555776,0.5742329845792444,0.8,0.4
0.35215988554466354,0.43787667731247215,0.5861669799681319,0.2,0.8
0.3776665817961815,0.41195440807575706,0.5939921088466175,0.2,0.8
0.39150536169970346,0.3827092515197587,0.5893975446853362,0.8,0.4
0.36283391069274035,0.4114584787290633,0.5841352885254835,0.2,0.8
0.3714542678519984,0.3990241746924428,0.5894319371349351,0.8,0.4
0.39018371685209335,0.43492095141037,0.6011278988418944,0.2,0.8
0.4097872228479056,0.3882561316719739,0.5655298917653169,0.8,0.4
0.410450470480989,0.43993937922980464,0.6143956149839332,0.2,0.8
0.42750192106522006,0.4190857705188573,0.6000397198446881,0.2,0.8
0.4242747091875783,0.3914079102274586,0.6022864521620619,0.8,0.4
0.4114524799226053,0.42092469560661055,0.5955908824251984,0.2,0.8
0.4434486787361946,0.4066134501468917,0.609613829272838,0.2,0.8
0.4241321773583075,0.36511964035669386,0.5874133302939598,0.8,0.4
0.4489115974449803,0.3814737472827794,0.6197747757302543,0.8,0.4
0.453339564498838,0.4291059746324385,0.598653914964543,0.2,0.8
0.4509252150988555,0.3992321090944778,0.5878315217521651,0.8,0.4
0.4601504471792228,0.4326576731823055,0.6283174269164837,0.2,0.8
0.47192714491136667,0.4053544386273954,0.6248844232037242,0.2,0.8
0.46210688489286195,0.39242121911063893,0.5958477549924605,0.8,0.4
0.4476071225552659,0.41093727731657304,0.6227286711886351,0.2,0.8
0.4631094166507341,0.3869105766654108,0.6195090024327957,0.8,0.4
0.47229280457120115,0.39866202625144886,0.6017742294342032,0.8,0.4
0.4754107207581986,0.43289258916329265,0.6338656793902376,0.2,0.8
0.5028307799364853,0.40829802249903596,0.6180055311694158,0.2,0.8
0.4809572508856739,0.3869415913207579,0.6228428535550906,0.8,0.4
0.5085985275308568,0.40933626887125435,0.6462663240368062,0.2,0.8
0.4867738463064236,0.39023796605596645,0.6432938903071806,0.8,0.4
0.5222009313291827,0.4149889333099112,0.6420768961013953,0.2,0.8
0.5239537069418663,0.3983104447784935,0.6151820740244379,0.4,0.8
0.5264173395002124,0.37136397904690865,0.6298243623681057,0.4,0.8
0.5326807085860044,0.34842444877406387,0.646601375914004,0.4,0.8
0.5243781953090773,0.34570519057657934,0.6216492516811186,0.4,0.8
0.5130229091370544,0.30841101761184503,0.6476913440862614,0.4,0.8
0.5267466586421705,0.30240094697190717,0.6187383686648409,0.4,0.8
0.5323641113310451,0.25914480679321955,0.630084873064624,0.4,0.8
0.5572148676237935,0.22094122063310373,0.6078575046208368,0.4,0.8
0.5303897959992193,0.1947437581026659,0.6196582813470537,0.4,0.8
0.551912536080719,0.1838140340945732,0.6177651960779497,0.4,0.8
0.5435851323621567,0.14167715723188848,0.626971719458715,0.4,0.8
0.5533627758879899,0.08852811307498942,0.594039892855658,0.4,0.8
0.5700751220739214,0.012625785051973759,0.6037381516400105,0.4,0.8
0.5786988782312062,0.013243440982117074,0.6045877225896289,0.4,0.8
0.5600081559683754,0.0077591382894906386,0.5774699434186127,0.4,0.8
0.5634502758729198,0.019813332457210137,0.5697629911402928,0.4,0.8
0.5890345786044557,0,0.5871927179737542,0.4,0.8
0.598217068943359,0.00546174523682871,0.554168255626685,0.4,0.8
0.5726836553769146,0,0.536891069213352,0.4,0.8
0.6022432296646987,0.01916735889858812,0.550647589398027,0.4,0.8
0.6089246449131328,0.013774986775050919,0.5235433826764235,0.4,0.8
0.6176799234367387,0.6424987718988938,0.5103441529463306,0.8,0.2
0.6183525734640036,0,0.5544164427120065,0.4,0.8
0.6073910533506175,0,0.5366992646491249,0.4,0.8
0.6005566609983228,0.6342128424180348,0.5038998614669966,0.8,0.2
0.6106510933446149,0,0.5205034475438101,0.4,0.8
0.6375767183988822,0.6469833231228735,0.521405703202623,0.8,0.2
0.6443928664480624,0,0.5300672365377868,0.4,0.8
0.651046943604335,0,0.5566882996770549,0.4,0.8
0.6403771992516978,0.677775887129533,0.5224594637202379,0.8,0.2
0.654771445639377,0,0.5523458361612904,0.4,0.8
0.6443049340666511,0.6697135146998225,0.5365010300210343,0.8,0.2
0.6883481839649037,0.0024439448354855314,0.5735669816067571,0.4,0.8
0.6625838802422932,0,0.5314188388592779,0.4,0.8
0.6830922548890244,0.688197899576369,0.5418254665773572,0.8,0.2
0.6895252116680842,0.018317863901948058,0.5650152476711522,0.4,0.8
0.6860148953551317,0.6903618300364999,0.5478814922646935,0.8,0.2
0.700003284518488,0,0.5440900137051432,0.4,0.8
0.6919574228910397,0,0.5415729954184418,0.4,0.8
0.6881568029434673,0.7407798334869167,0.5414194418374234,0.8,0.2
0.6960752505963013,0.018221438761121197,0.5594415328063254,0.4,0.8
0.707490077726162,0,0.5293263949704625,0.4,0.8
0.7010958404993345,0.737594948620832,0.5487902228403373,0.8,0.2
0.7454586820068247,0.008631900269728453,0.5395242642317576,0.4,0.8
0.7280799522655033,0.7370677206171863,0.5451950490824408,0.8,0.2
0.7398323545778583,0.012276265495013063,0.5791972054654531,0.4,0.8
0.737168941796888,0,0.5748844497846929,0.4,0.8
0.741741081400711,0.7706439848622293,0.5591701484144476,0.8,0.2
0.7492022345197413,0.011573199521308464,0.5498855605659994,0.4,0.8
0.745572605623979,0.7642424581142043,0.5396610236691449,0.8,0.2
0.7877942693662757,0.002283116385656637,0.5684756991409103,0.4,0.8
0.7719943443356906,0.7910662523660765,0.5796266882317086,0.8,0.2
0.7866861638063123,0.006642981449405633,0.569396119431227,0.4,0.8
0.804492785535342,0.012961146832855572,0.5718357827971701,0.4,0.8
0.798151659143297,0.8071474506918549,0.5423423155400602,0.8,0.2
0.8131749844689916,0,0.5687108195234962,0.4,0.8
0.8234733252526083,0.0014558388858561915,0.5848137946188283,0.4,0.8
0.7979920471519172,0.8343478793025886,0.5600771341660834,0.8,0.2
0.8240964611757088,0.006126390868505405,0.5671191874619631,0.4,0.8
0.8050977900891423,0.8336250316366377,0.5709549313844438,0.8,0.2
0.839078323527143,0.009588188503231648,0.5944314732771228,0.4,0.8
0.832530411176374,0.008856258956768056,0.5841739978242226,0.4,0.8
0.8476258583035128,0.8484090736074704,0.5515663570491403,0.8,0.2
0.8631354223144097,0,0.5804542327599073,0.4,0.8
0.8552887771342573,0.846412033810381,0.5842470515778041,0.8,0.2
0.8653941468772698,0,0.5985809996856357,0.4,0.8
0.8764500549149123,0,0.5912526492959299,0.4,0.8
0.8649192340918045,0.8928709966262023,0.549132220588615,0.8,0.2
0.8679917580697553,0,0.5899022958574928,0.4,0.8
0.8796874079204368,0.8906585065610831,0.5603335307484387,0.8,0.2
0.8991083523552814,0.001219280762204799,0.5793656596416542,0.4,0.8
0.8945551554039028,0.009299442634913998,0.5616363398554286,0.4,0.8
0.8875259727829512,0.9162926940939675,0.5779692935597478,0.8,0.2
0.9119598992713734,0.016193338143800053,0.5918014325901472,0.4,0.8
0.9061604783561156,0.9081884697305423,0.5624196004421623,0.8,0.2
0.9268457483521914,0,0.602877473467617,0.4,0.8
0.9209662492986308,0.010250149878972256,0.581816971593712,0.4,0.8
0.9351305955496043,0.9335233155703447,0.5809944172071551,0.8,0.2
0.9300714573523221,0,0.6134357038062765,0.4,0.8
0.9469546280678612,0.9680426853813866,0.5846349479765103,0.8,0.2
0.9331444121520398,0,0.6017723673788297,0.4,0.8
0.9610876651463476,0,0.5745818221395974,0.4,0.8
0.9837035868710738,0.9552172539115429,0.562695793334542,0.8,0.2
0.9688856039757366,0.008419157993057244,0.6045308510765037,0.4,0.8
0.9857471209553089,0.9858761977577373,0.5968268261462599,0.8,0.2
0.9615159180975682,0.011560736620410215,0.6076133600804458,0.4,0.8
0.990974666343531,0,0.6141740702042198,0.4,0.8
0.990974185387197,1,0.5661699497459273,0.8,0.2
1,0.012111123051126532,0.5935393114109454,0.4,0.8
0.9758829264645487,0,0.6111865279939147,0.4,0.8
0.9776524002659817,0.012481895180338893,0.5883705608614639,0.4,0.8
0.9871858207263308,0,0.5500173086792769,0.4,0.8
1,0,0.5707539668652521,0.4,0.8
0.9961288968497074,0.008179537165457367,0.5506931349021954,0.4,0.8
0.994902576773665,0,0.5296160319654972,0.4,0.8
0.9942600856566609,0.8273068018467822,0.4962255789633718,0.8,0.2
0.981378068565517,0,0.5537926644046159,0.4,0.8
0.9967648050609507,0,0.5255690083000552,0.4,0.8
0.9797324815518167,0.897232121318729,0.5071809250753162,0.8,0.2
0.9965296570715424,0,0.5195396402224588,0.4,0.8
0.9828293764463099,0.8581211646528255,0.5121421522299482,0.8,0.2
1,0,0.5363585338506458,0.4,0.8
0.9984481207291981,0.004114387247750054,0.5240582750657348,0.4,0.8
1,0.8982521958525493,0.4971683536791902,0.8,0.2
1,0.0023709855610686385,0.5402009326130836,0.4,0.8
